date,price,volume,change_rate
2023-04-28,29321.8,2049007384.0,-0.52
2023-04-27,29475.9,3585153717.0,3.7
2023-04-26,28424.6,4670446026.0,0.44
2023-04-25,28298.8,1848194628.0,2.87
2023-04-24,27509.3,1835970682.0,-0.3
2023-04-23,27591.4,1152492778.0,-0.8
2023-04-22,27813.9,1232155770.0,2.01
2023-04-21,27264.8,2691581056.0,-3.46
2023-04-20,28240.5,2695555725.0,-1.99
2023-04-19,28813.7,3206100399.0,-5.16
2023-04-18,30382.2,2326668876.0,3.22
2023-04-17,29434.9,2116369310.0,-2.89
2023-04-16,30310.3,1045099144.0,0.04
2023-04-15,30299.6,960800316.0,-0.57
2023-04-14,30472.5,2997884550.0,0.28
2023-04-13,30387.4,2001618038.0,1.68
2023-04-12,29886.4,2351760816.0,-1.07
2023-04-11,30209.6,2700134048.0,1.92
2023-04-10,29641.0,2541122930.0,4.64
2023-04-09,28326.6,1114651710.0,1.38
2023-04-08,27941.2,663044676.0,0.11
2023-04-07,27910.4,863547776.0,-0.45
2023-04-06,28036.7,1438002343.0,-0.49
2023-04-05,28173.5,2178375020.0,0.03
2023-04-04,28164.4,1804211464.0,1.3
2023-04-03,27802.1,2724605800.0,-1.41
2023-04-02,28198.3,1270051432.0,-0.91
2023-04-01,28456.1,1083892849.0,-0.06
2023-03-31,28473.7,2802951028.0,1.58
2023-03-30,28029.5,3433894045.0,-1.13
2023-03-29,28350.4,3099265728.0,3.99
2023-03-28,27262.2,2567008752.0,0.49
2023-03-27,27129.8,2909399752.0,-3.02
2023-03-26,27973.5,1696313040.0,1.81
2023-03-25,27475.6,1685902816.0,0.05
2023-03-24,27462.2,3030728392.0,-3.0
2023-03-23,28310.7,4486113522.0,3.85
2023-03-22,27261.7,7143383250.999999,-3.03
2023-03-21,28114.0,12335860920.0,1.42
2023-03-20,27720.5,13968359950.0,-0.85
2023-03-19,27958.7,10995317949.0,3.88
2023-03-18,26914.5,10563133815.0,-1.74
2023-03-17,27391.8,18488369328.0,9.55
2023-03-16,25004.1,11566396578.0,2.97
2023-03-15,24282.7,14917105437.0,-1.69
2023-03-14,24699.7,18600356082.0,2.43
2023-03-13,24114.4,17691047272.0,9.64
2023-03-12,21994.8,10022810412.0,7.46
2023-03-11,20467.5,9281192550.0,1.54
2023-03-10,20156.7,13208080809.0,-1.01
2023-03-09,20361.8,9544797368.0,-6.21
2023-03-08,21710.8,6871685308.0,-2.19
2023-03-07,22197.8,6764779550.0,-0.95
2023-03-06,22410.0,4825097100.0,-0.08
2023-03-05,22428.3,3601312131.0,0.36
2023-03-04,22347.1,2769476103.0,-0.03
2023-03-03,22354.4,7703996872.000001,-4.73
2023-03-02,23465.4,5848985604.0,-0.75
2023-03-01,23642.2,7772846094.0,2.21
2023-02-28,23130.5,6363200550.0,-1.55
2023-02-27,23494.1,6993018865.0,-0.27
2023-02-26,23558.7,4926595344.0,1.69
2023-02-25,23166.1,4594995935.0,-0.11
2023-02-24,23191.5,8534240085.0,-3.11
2023-02-23,23936.3,9992447798.0,-1.03
2023-02-22,24186.6,9680444784.0,-1.08
2023-02-21,24450.7,9681743679.0,-1.57
2023-02-20,24839.5,9017235290.0,2.21
2023-02-19,24302.9,7598058656.0,-1.33
2023-02-18,24631.4,5511768378.0,0.24
2023-02-17,24573.5,12872827975.0,4.39
2023-02-16,23539.6,11404936200.0,-3.24
2023-02-15,24327.9,9768381687.0,9.59
2023-02-14,22198.5,8399690415.0,1.96
2023-02-13,21772.6,6793922104.0,-0.07
2023-02-12,21786.8,4611176220.0,-0.33
2023-02-11,21859.8,3980013786.0,1.04
2023-02-10,21635.0,7632611650.0,-0.72
2023-02-09,21792.5,9271401200.0,-5.1
2023-02-08,22964.6,6639525152.0,-1.23
2023-02-07,23251.7,7416827266.0,2.15
2023-02-06,22761.8,6340982244.0,-0.76
2023-02-05,22936.0,4983075360.0,-1.66
2023-02-04,23323.8,3971343426.0,-0.46
2023-02-03,23431.2,8185924032.0,0.02
2023-02-02,23427.6,8969490936.0,-1.26
2023-02-01,23725.6,7904895407.999999,2.6
2023-01-31,23125.1,6691941438.0,1.28
2023-01-30,22832.2,7754271764.0,-3.88
2023-01-29,23753.1,7621419666.0,3.15
2023-01-28,23027.9,3614459184.0,-0.2
2023-01-27,23074.6,7161432856.0,0.25
2023-01-26,23016.0,7387445520.0,-0.17
2023-01-25,23055.1,8949528718.0,1.87
2023-01-24,22632.5,7563102525.0,-1.23
2023-01-23,22915.5,7512846675.0,0.91
2023-01-22,22707.8,6372716992.0,-0.3
2023-01-21,22775.7,8716032633.0,0.43
2023-01-20,22677.2,8475376728.0,7.57
2023-01-19,21081.2,5813351712.0,1.99
2023-01-18,20670.6,8034042101.999999,-2.21
2023-01-17,21137.1,6553346484.0,-0.22
2023-01-16,21184.2,7148820132.0,1.46
2023-01-15,20879.8,4297062840.0,-0.37
2023-01-14,20958.2,9603256822.0,5.17
2023-01-13,19927.0,8502253090.0,5.71
2023-01-12,18851.3,9840567113.0,5.07
2023-01-11,17942.3,5230718719.0,2.89
2023-01-10,17439.1,4309899174.0,1.51
2023-01-09,17180.1,5175333324.0,0.36
2023-01-08,17119.0,2479515960.0,1.04
2023-01-07,16943.6,1871928927.9999998,-0.04
2023-01-06,16950.9,3957526623.0000005,0.72
2023-01-05,16829.8,3011861008.0,-0.13
2023-01-04,16852.1,4169041018.9999995,1.07
2023-01-03,16674.2,2980179766.0,0.0
2023-01-02,16674.3,2268205029.0,0.34
2023-01-01,16618.4,1792128256.0000002,0.49
2022-12-31,16537.4,2157138456.0,-0.42
2022-12-30,16607.2,3201203872.0,-0.18
2022-12-29,16636.4,3019007508.0000005,0.55
2022-12-28,16546.2,3606409752.0,-0.96
2022-12-27,16706.1,3210578297.9999995,-1.25
2022-12-26,16918.1,2256197816.0,0.51
2022-12-25,16831.8,2236777902.0,-0.03
2022-12-24,16837.2,1854112464.0,0.35
2022-12-23,16779.1,3089367891.9999995,-0.25
2022-12-22,16820.6,3335188567.9999995,-0.07
2022-12-21,16831.8,2934456012.0,-0.42
2022-12-20,16902.8,4810029796.0,2.81
2022-12-19,16441.3,3418639509.0,-1.79
2022-12-18,16741.1,2080751318.9999998,-0.21
2022-12-17,16777.1,2759665178.9999995,0.89
2022-12-16,16629.6,5048081376.0,-4.19
2022-12-15,17356.1,4572290984.0,-2.47
2022-12-14,17796.4,5676695672.0,0.1
2022-12-13,17778.6,5844003605.999999,3.3
2022-12-12,17210.4,4292101656.0000005,0.68
2022-12-11,17093.3,2857999760.0,-0.2
2022-12-10,17127.2,2548698632.0,0.01
2022-12-09,17125.7,4467067588.0,-0.58
2022-12-08,17225.7,4506932148.0,2.32
2022-12-07,16835.2,4113849472.0,-1.49
2022-12-06,17089.3,4207214767.0,0.72
2022-12-05,16966.5,4559237880.0,-0.85
2022-12-04,17112.6,3373235711.9999995,1.35
2022-12-03,16884.5,2858377005.0,-1.22
2022-12-02,17093.6,3880418135.9999995,0.72
2022-12-01,16972.0,4516928080.0,-1.12
2022-11-30,17163.9,5976813258.000001,4.4
2022-11-29,16440.4,4464883832.0,1.41
2022-11-28,16211.7,4617740628.0,-1.3
2022-11-27,16425.6,2845735199.9999995,-0.19
2022-11-26,16456.5,3208030110.0,-0.34
2022-11-25,16512.3,3369665061.0,-0.54
2022-11-24,16601.2,3811469508.0,-0.14
2022-11-23,16623.9,5071619412.0,2.53
2022-11-22,16212.9,4656507009.0,2.77
2022-11-21,15776.2,5871112830.0,-3.13
2022-11-20,16286.7,2814830361.0,-2.47
2022-11-19,16699.2,1918571088.0,0.37
2022-11-18,16638.3,4025803068.0,-0.32
2022-11-17,16691.2,4289638400.0,0.91
2022-11-16,16540.5,4891522065.0,-2.1
2022-11-15,16895.1,5696182964.999999,1.69
2022-11-14,16613.7,7350897702.0,1.77
2022-11-13,16324.5,3441204600.0,-2.8
2022-11-12,16795.2,3239962032.0,-1.49
2022-11-11,17049.9,7951220865.000001,-3.07
2022-11-10,17589.1,12677167933.999998,10.71
2022-11-09,15886.9,13814771633.0,-14.25
2022-11-08,18527.4,16028053740.000002,-10.01
2022-11-07,20589.0,8528787360.0,-1.56
2022-11-06,20916.3,5067182838.0,-1.81
2022-11-05,21301.6,5564616968.0,0.74
2022-11-04,21145.9,10562377050.0,4.65
2022-11-03,20206.4,7016268272.000001,0.26
2022-11-02,20154.4,8469483512.000001,-1.61
2022-11-01,20483.5,6200765120.0,-0.06
2022-10-31,20496.3,6711923361.0,-0.63
2022-10-30,20626.3,4282638669.0,-0.88
2022-10-29,20809.8,5754742092.0,1.05
2022-10-28,20594.4,6567554160.0,1.49
2022-10-27,20292.9,7416852021.000001,-2.29
2022-10-26,20769.5,8889138305.0,3.42
2022-10-25,20082.7,7461526358.0,3.89
2022-10-24,19331.5,5546980610.0,-1.22
2022-10-23,19571.2,3535145856.0,1.91
2022-10-22,19204.8,2270775552.0,0.22
2022-10-21,19162.6,5646451716.0,0.63
2022-10-20,19042.9,4821662280.0,-0.42
2022-10-19,19123.9,4002249792.0000005,-1.06
2022-10-18,19328.2,5606530974.0,-1.13
2022-10-17,19548.2,4855772880.0,1.49
2022-10-16,19261.9,2714964805.0,1.01
2022-10-15,19068.7,2358035442.0,-0.59
2022-10-14,19181.8,7681351810.0,-1.02
2022-10-13,19379.8,8820328374.0,1.17
2022-10-12,19154.8,4638909464.0,0.5
2022-10-11,19059.1,5499884487.0,-0.39
2022-10-10,19134.6,4664441442.0,-1.58
2022-10-09,19441.0,2479310730.0,0.13
2022-10-08,19415.0,2203602500.0,-0.6
2022-10-07,19531.3,5146497550.0,-2.13
2022-10-06,19956.7,7395953020.0,-1.0
2022-10-05,20157.5,7110759700.0,-0.9
2022-10-04,20340.2,7488651434.0,3.63
2022-10-03,19628.3,6536812749.0,3.02
2022-10-02,19052.2,4245211204.0,-1.34
2022-10-01,19311.9,3358532529.0000005,-0.57
2022-09-30,19423.0,9522902670.0,-0.87
2022-09-29,19593.0,8808425010.0,0.94
2022-09-28,19411.0,11281479090.0,1.73
2022-09-27,19081.0,12595749720.0,-0.75
2022-09-26,19225.7,9921037971.0,2.25
2022-09-25,18803.2,3943219072.0,-0.64
2022-09-24,18925.2,4892164200.0,-1.91
2022-09-23,19293.5,8318392525.0,-0.57
2022-09-22,19404.0,8705216520.0,4.95
2022-09-21,18489.0,8261809650.0,-2.03
2022-09-20,18872.4,6816333432.000001,-3.41
2022-09-19,19538.9,8273356427.000001,0.62
2022-09-18,19418.8,5303468468.0,-3.45
2022-09-17,20113.5,4114819830.0,1.57
2022-09-16,19802.4,6249439416.0,0.51
2022-09-15,19701.7,7061483314.0,-2.58
2022-09-14,20222.5,7567663950.0,0.23
2022-09-13,20175.5,9791573660.0,-9.91
2022-09-12,22395.3,9674321694.0,2.57
2022-09-11,21834.9,6487585488.0,0.85
2022-09-10,21650.4,7168880448.000001,1.33
2022-09-09,21365.2,10263201124.0,10.6
2022-09-08,19317.4,5629669882.0,0.19
2022-09-07,19281.5,6152726650.0,2.64
2022-09-06,18786.4,7560210952.000001,-5.09
2022-09-05,19793.1,4724810901.0,-1.03
2022-09-04,19999.9,3165384173.0,0.85
2022-09-03,19831.4,3130386490.0,-0.61
2022-09-02,19952.7,5431523994.0,-0.86
2022-09-01,20126.1,5536287588.0,0.41
2022-08-31,20043.9,6377367663.0,1.27
2022-08-30,19792.6,6104235766.0,-2.48
2022-08-29,20295.8,5034170232.0,3.81
2022-08-28,19550.2,3120211920.0,-2.41
2022-08-27,20033.9,3753150826.0000005,-1.07
2022-08-26,20249.9,6523707784.0,-6.1
2022-08-25,21565.4,4100660810.0000005,0.94
2022-08-24,21365.2,4324316480.0,-0.71
2022-08-23,21517.2,4919907780.0,0.47
2022-08-22,21416.3,5393266829.0,-0.47
2022-08-21,21517.2,3819733344.0,1.79
2022-08-20,21138.9,4374483966.0,1.48
2022-08-19,20831.3,7071601411.0,-10.22
2022-08-18,23203.6,3735083492.0,-0.58
2022-08-17,23338.0,5590151140.0,-2.17
2022-08-16,23856.8,4811916560.0,-1.02
2022-08-15,24101.7,6731122776.0,-0.83
2022-08-14,24302.8,4307671300.0,-0.57
2022-08-13,24442.5,4169646075.0,0.18
2022-08-12,24398.7,4756770552.0,1.94
2022-08-11,23935.3,6830177208.0,-0.12
2022-08-10,23962.9,5837602069.0,3.53
2022-08-09,23146.7,3926143254.0,-2.81
2022-08-08,23816.3,4714198422.0,2.77
2022-08-07,23175.3,2302697808.0,1.01
2022-08-06,22944.2,2166850248.0,-1.56
2022-08-05,23308.2,4869082980.0,3.08
2022-08-04,22612.1,4097086398.9999995,-0.91
2022-08-03,22820.8,3985880928.0,-0.73
2022-08-02,22988.6,4075878779.9999995,-1.21
2022-08-01,23271.2,3777613896.0,-0.14
2022-07-31,23303.4,3235444056.0,-1.4
2022-07-30,23634.2,3987562224.0,-0.59
2022-07-29,23774.3,5269811338.0,-0.32
2022-07-28,23850.0,6399432000.0,3.88
2022-07-27,22958.3,5571061078.0,8.05
2022-07-26,21248.7,4283100459.0,-0.25
2022-07-25,21301.9,4408002167.0,-5.67
2022-07-24,22582.1,2860248786.0,0.54
2022-07-23,22460.4,3086508168.0,-0.95
2022-07-22,22675.2,4479259008.0,-2.06
2022-07-21,23153.0,5026053240.0,-0.27
2022-07-20,23215.2,6530667912.0,-0.83
2022-07-19,23410.2,7231644882.0,3.93
2022-07-18,22525.8,6300916776.0,8.37
2022-07-17,20785.6,2760535536.0,-2.0
2022-07-16,21209.9,2903423211.0,1.85
2022-07-15,20825.1,3429269216.9999995,1.16
2022-07-14,20586.0,4225894080.0,1.66
2022-07-13,20250.0,5049945000.0,4.75
2022-07-12,19330.9,3245851419.0000005,-3.17
2022-07-11,19963.2,3198104640.0,-4.24
2022-07-10,20847.4,4267045832.0000005,-3.43
2022-07-09,21587.5,4103999625.0,-0.11
2022-07-08,21611.2,9506766880.0,-0.12
2022-07-07,21637.8,2505873618.0,5.24
2022-07-06,20561.1,2163850164.0,1.78
2022-07-05,20200.6,2473159458.0,-0.08
2022-07-04,20215.8,1875824082.0,4.69
2022-07-03,19309.9,1260357173.0,0.35
2022-07-02,19243.2,1127074224.0,-0.1
2022-07-01,19262.9,2892902322.0,-3.33
2022-06-30,19926.6,2545224618.0,-0.92
2022-06-29,20111.3,1990415361.0,-0.82
2022-06-28,20278.0,1699904740.0,-2.18
2022-06-27,20730.2,1755640638.0,-1.49
2022-06-26,21043.5,1414333635.0,-2.08
2022-06-25,21489.9,1431872037.0,1.24
2022-06-24,21226.9,2219484664.0,0.6
2022-06-23,21100.7,2335847490.0,5.68
2022-06-22,19965.8,2514492852.0,-3.64
2022-06-21,20720.4,2824604928.0,0.72
2022-06-20,20572.3,2892465380.0,-0.02
2022-06-19,20577.2,3485571908.0,8.38
2022-06-18,18986.5,5074142125.0,-7.13
2022-06-17,20444.6,2785985642.0,0.28
2022-06-16,20386.6,2935670400.0,-9.71
2022-06-15,22577.9,6331068939.0,1.9
2022-06-14,22157.3,5561703873.0,-1.29
2022-06-13,22448.0,8513628480.0,-15.63
2022-06-12,26606.3,3193288126.0,-6.33
2022-06-11,28403.4,2355209928.0,-2.34
2022-06-10,29083.3,3032224858.0,-3.37
2022-06-09,30097.8,1857636216.0,-0.34
2022-06-08,30201.6,2656532736.0,-2.98
2022-06-07,31128.8,4367993216.0,-0.76
2022-06-06,31367.6,2948868076.0,4.86
2022-06-05,29913.0,907261290.0,0.16
2022-06-04,29864.3,1000752693.0,0.55
2022-06-03,29700.9,2142325917.0,-2.48
2022-06-02,30455.5,2479077700.0,2.2
2022-06-01,29798.5,4025479365.0,-6.27
2022-05-31,31793.4,2753308440.0,0.22
2022-05-30,31723.3,4110070748.0,7.66
2022-05-29,29465.2,1086381924.0,1.51
2022-05-28,29027.1,1273418877.0,1.49
2022-05-27,28601.2,3329465692.0,-2.06
2022-05-26,29203.5,3700375485.0,-1.14
2022-05-25,29540.6,2329276310.0,-0.36
2022-05-24,29648.7,2354699754.0,1.91
2022-05-23,29093.3,2679492930.0,-3.94
2022-05-22,30286.6,1532501960.0,2.89
2022-05-21,29434.6,949854542.0000001,0.88
2022-05-20,29178.6,2882262108.0,-3.72
2022-05-19,30305.9,3072412142.0,5.66
2022-05-18,28683.7,2639760911.0,-5.76
2022-05-17,30437.5,2423738125.0,1.97
2022-05-16,29849.0,2992362250.0,-4.66
2022-05-15,31308.7,2048841328.0,4.08
2022-05-14,30080.4,2119464984.0,2.72
2022-05-13,29284.4,4135835812.0,1.06
2022-05-12,28976.0,8967492480.0,-0.32
2022-05-11,29068.2,8630348580.0,-6.25
2022-05-10,31007.5,7305677075.0,3.03
2022-05-09,30095.0,8068168550.0,-11.64
2022-05-08,34060.0,22855963000000.0,-3.97
2022-05-07,35468.0,10245286480000.0,-1.5
2022-05-06,36009.0,27109015560000.0,-1.46
2022-05-05,36544.0,38005760000000.0,-7.92
2022-05-04,39688.0,27443855120000.0,5.22
2022-05-03,37718.0,13850426780000.0,-2.07
2022-05-02,38514.0,22368546060000.0,0.14
2022-05-01,38461.0,10653312390000.0,2.15
2022-04-30,37650.0,9345483000000.0,-2.41
2022-04-29,38581.0,14772664900000.0,-2.94
2022-04-28,39748.0,21558917720000.0,1.29
2022-04-27,39243.0,16750089690000.0,2.96
2022-04-26,38113.0,25972866110000.0,-5.72
2022-04-25,40427.0,26463514200000.0,2.44
2022-04-24,39464.0,11193174320000.0,0.12
2022-04-23,39418.0,7513070800000.0,-0.73
2022-04-22,39709.0,16729401700000.0,-1.91
2022-04-21,40482.0,19959650100000.0,-2.14
2022-04-20,41368.0,15837325120000.0,-0.33
2022-04-19,41503.0,11134424839999.998,1.72
2022-04-18,40803.0,19759260780000.0,2.77
2022-04-17,39703.0,8338027030000.0,-1.68
2022-04-16,40382.0,6110200420000.0,-0.44
2022-04-15,40560.0,9454130400000.0,1.56
2022-04-14,39936.0,11752765440000.0,-2.91
2022-04-13,41133.0,16728791100000.0,2.63
2022-04-12,40078.0,18767325060000.0,1.47
2022-04-11,39497.0,24029184860000.0,-6.27
2022-04-10,42138.0,10780164540000.0,-1.47
2022-04-09,42767.0,7063397720000.0,1.16
2022-04-08,42275.0,19777513250000.0,-2.7
2022-04-07,43448.0,16981650800000.0,0.64
2022-04-06,43173.0,28041726960000.0,-5.13
2022-04-05,45506.0,19163031660000.0,-2.41
2022-04-04,46629.0,20802129480000.0,0.48
2022-04-03,46407.0,18509896020000.0,1.3
2022-04-02,45811.0,15847399230000.0,-1.05
2022-04-01,46297.0,29302760210000.0,1.7
2022-03-31,45525.0,23673000000000.0,-3.29
2022-03-30,47075.0,22019802000000.0,-0.79
2022-03-29,47449.0,22719530180000.0,0.73
2022-03-28,47105.0,28746768350000.0,0.52
2022-03-27,46859.0,18218310610000.0,5.19
2022-03-26,44548.0,8744772400000.0,0.49
2022-03-25,44331.0,21903503790000.0,0.72
2022-03-24,44013.0,21639431580000.0,2.57
2022-03-23,42912.0,18622091520000.0,1.27
2022-03-22,42373.0,22756843380000.0,3.29
2022-03-21,41022.0,16680365640000.0,-0.62
2022-03-20,41276.0,12731582200000.0,-2.27
2022-03-19,42233.0,9485109470000.0,1.11
2022-03-18,41767.8,96483618000000.0,2.08
2022-03-17,40914.8,77738120000000.0,-0.5
2022-03-16,41118.7,183800589000000.0,4.67
2022-03-15,39285.7,88392825000000.0,-0.97
2022-03-14,39671.1,92433663000000.0,4.97
2022-03-13,37792.4,58578220000000.0,-2.63
2022-03-12,38814.3,43083873000000.0,0.22
2022-03-11,38730.2,108057257999999.98,-1.74
2022-03-10,39416.3,142687006000000.0,-5.99
2022-03-09,41929.0,150944400000000.0,8.22
2022-03-08,38744.8,103448616000000.0,1.89
2022-03-07,38024.8,114834896000000.02,-0.99
2022-03-06,38403.1,74117983000000.0,-2.52
2022-03-05,39395.8,59093700000000.01,0.65
2022-03-04,39142.7,125648066999999.98,-7.82
2022-03-03,42463.0,3146932930.0,-3.3
2022-03-02,43912.8,3549032496.0,-1.14
2022-03-01,44420.3,4027588601.0000005,2.85
2022-02-28,43188.2,4667348774.0,14.59
2022-02-27,37689.1,2492757074.0,-3.65
2022-02-26,39115.5,1625249025.0,-0.24
2022-02-25,39209.6,3284980288.0,2.27
2022-02-24,38339.2,6919075423.999999,2.99
2022-02-23,37224.6,2413643064.0,-2.68
2022-02-22,38248.2,3165038549.9999995,3.32
2022-02-21,37017.7,3398965213.9999995,-3.49
2022-02-20,38355.0,1837971600.0,-4.33
2022-02-19,40090.3,1033527934.0000001,0.23
2022-02-18,40000.1,2598406495.9999995,-1.36
2022-02-17,40552.8,2945349864.0,-7.59
2022-02-16,43883.6,1816781040.0,-1.48
2022-02-15,44544.4,2509631496.0,4.69
2022-02-14,42550.3,2280696080.0,1.16
2022-02-13,42061.1,1088541268.0,-0.34
2022-02-12,42205.2,1598732976.0,-0.43
2022-02-11,42388.4,2965068580.0,-2.6
2022-02-10,43521.0,3903398490.0,-1.96
2022-02-09,44388.9,2260282788.0,0.8
2022-02-08,44038.2,4090268015.9999995,0.47
2022-02-07,43833.9,3357676740.0,3.4
2022-02-06,42392.2,1322636640.0,2.37
2022-02-05,41412.1,1918208472.0,-0.37
2022-02-04,41567.6,3969290124.0,11.48
2022-02-03,37287.8,1877440730.0000002,1.08
2022-02-02,36890.2,1982479347.9999998,-4.7
2022-02-01,38709.7,2136775439.9999998,0.55
2022-01-31,38498.6,2358809222.0,1.53
2022-01-30,37917.7,1292993570.0,-0.66
2022-01-29,38170.8,1632565116.0000002,1.13
2022-01-28,37745.1,2621397195.0,1.56
2022-01-27,37164.3,3103962336.0000005,0.99
2022-01-26,36800.4,3969659148.0,-0.41
2022-01-25,36950.6,2944223808.0,0.72
2022-01-24,36686.3,5641252351.0,1.15
2022-01-23,36269.5,2554460885.0,3.4
2022-01-22,35075.2,4843534368.0,-3.84
2022-01-21,36475.5,5682882900.0,-10.41
2022-01-20,40715.9,2657933952.0,-2.31
2022-01-19,41677.8,2241015306.0,-1.62
2022-01-18,42364.6,2004692872.0,0.37
2022-01-17,42209.3,1749153392.0000002,-2.02
2022-01-16,43079.1,1234647006.0,-0.04
2022-01-15,43097.0,1354969680.0,0.06
2022-01-14,43073.3,2175201650.0,1.21
2022-01-13,42560.0,2273555200.0,-3.05
2022-01-12,43901.0,2368458950.0,2.73
2022-01-11,42733.2,2640057096.0,2.15
2022-01-10,41832.2,3576653099.9999995,-0.04
2022-01-09,41848.3,1569729733.0,0.42
2022-01-08,41672.0,2189446880.0,0.3
2022-01-07,41546.7,3671066411.9999995,-3.6
2022-01-06,43097.5,2718590300.0,-0.76
2022-01-05,43425.9,3636484866.0,-5.26
2022-01-04,45837.3,2548095507.0,-1.28
2022-01-03,46430.2,1906424011.9999998,-1.86
2022-01-02,47311.8,1278364836.0,-0.89
2022-01-01,47738.0,1491335120.0,3.29
2021-12-31,46219.5,2689050510.0,-1.92
2021-12-30,47123.3,2872636368.0,1.42
2021-12-29,46461.7,2969831864.0,-2.28
2021-12-28,47545.2,3536887428.0,-6.18
2021-12-27,50678.2,2224772980.0,-0.2
2021-12-26,50779.9,1642221966.0000002,0.74
2021-12-25,50406.4,1344338688.0,-0.75
2021-12-24,50786.1,2334637017.0,-0.03
2021-12-23,50801.0,2857048240.0,4.53
2021-12-22,48599.7,1987241733.0,-0.62
2021-12-21,48902.0,2830447760.0,4.28
2021-12-20,46895.2,2697880856.0,0.41
2021-12-19,46704.5,2057333225.0,-0.32
2021-12-18,46856.2,1730399466.0,1.48
2021-12-17,46172.2,3116623500.0,-3.06
2021-12-16,47628.2,2295679240.0,-2.54
2021-12-15,48871.5,3923404020.0,1.04
2021-12-14,48366.5,3024840910.0,3.56
2021-12-13,46703.6,3753568332.0,-6.74
2021-12-12,50081.0,2018264300.0,1.55
2021-12-11,49314.5,2230494835.0,4.62
2021-12-10,47137.2,3208157832.0,-0.97
2021-12-09,47596.6,2793444454.0,-5.7
2021-12-08,50473.9,2805844101.0,-0.24
2021-12-07,50595.2,2848003808.0,0.07
2021-12-06,50562.1,4534409128.0,2.34
2021-12-05,49405.5,3558678165.0,0.43
2021-12-04,49195.2,8264793599.999999,-8.27
2021-12-03,53631.5,4783929800.0,-5.07
2021-12-02,56496.0,3103890240.0,-1.25
2021-12-01,57210.3,3818787525.0,0.58
2021-11-30,56882.9,4189994414.0,-1.58
2021-11-29,57794.8,3389665020.0,0.88
2021-11-28,57291.5,2823325120.0,4.61
2021-11-27,54765.9,2229519789.0,1.93
2021-11-26,53730.9,5589625527.0,-8.83
2021-11-25,58935.1,3346924329.0,3.08
2021-11-24,57171.7,3240491956.0,-0.7
2021-11-23,57573.2,4172905536.0,2.25
2021-11-22,56308.8,4304807760.0,-4.1
2021-11-21,58714.3,2406112014.0,-1.68
2021-11-20,59717.6,2659224728.0,2.81
2021-11-19,58083.4,4323728296.0,1.98
2021-11-18,56955.3,5716603461.0,-5.65
2021-11-17,60367.8,4462991454.0,0.46
2021-11-16,60089.1,6931878576.0,-5.52
2021-11-15,63597.9,3404395587.0,-2.92
2021-11-14,65508.2,2225968636.0,1.72
2021-11-13,64398.6,1953853524.0,0.41
2021-11-12,64134.5,4057789815.0,-1.04
2021-11-11,64806.7,3264313479.0,-0.19
2021-11-10,64932.6,6247165446.0,-2.95
2021-11-09,66904.4,4424387972.0,-0.92
2021-11-08,67527.9,5475162132.0,6.72
2021-11-07,63273.2,2172801688.0,2.91
2021-11-06,61483.9,2145173271.0,0.84
2021-11-05,60974.3,2710917378.0,-0.71
2021-11-04,61412.6,3065102866.0,-2.39
2021-11-03,62918.5,3841174425.0,-0.48
2021-11-02,63221.7,4125848142.0000005,3.79
2021-11-01,60915.3,3728625513.0,-0.64
2021-10-31,61309.6,3069158576.0,-0.86
2021-10-30,61840.1,2505142451.0,-0.65
2021-10-29,62242.8,3945571092.0,2.74
2021-10-28,60582.5,5359733775.0,3.67
2021-10-27,58438.1,5148980991.0,-3.11
2021-10-26,60310.8,3445556004.0,-4.37
2021-10-25,63067.0,3220201020.0,3.62
2021-10-24,60866.5,2597173555.0,-0.73
2021-10-23,61312.5,2271628125.0,1.03
2021-10-22,60690.3,4593648807.0,-2.44
2021-10-21,62210.2,6555710876.0,-5.71
2021-10-20,65979.1,5269750717.0,2.65
2021-10-19,64278.5,5152564560.0,3.58
2021-10-18,62056.3,4973812445.0,0.86
2021-10-17,61527.5,3284953225.0,1.09
2021-10-16,60861.1,3038794723.0,-1.32
2021-10-15,61672.5,7491975300.0,7.54
2021-10-14,57345.8,3431572672.0,-0.06
2021-10-13,57380.1,4224322962.0,2.44
2021-10-12,56015.9,4192790115.0,-2.54
2021-10-11,57477.3,4244123832.0,5.1
2021-10-10,54687.7,5711036511.0,-0.46
2021-10-09,54942.5,3552032625.0000005,1.91
2021-10-08,53914.7,3453236535.0,0.24
2021-10-07,53783.9,4070365552.0,-2.78
2021-10-06,55323.2,6431875232.0,7.49
2021-10-05,51469.3,3944092459.0,4.55
2021-10-04,49227.3,3294290916.0,2.13
2021-10-03,48200.1,2044166241.0,1.12
2021-10-02,47666.9,1898095958.0,-1.0
2021-10-01,48146.0,4557500360.0,9.86
2021-09-30,43823.3,2818714656.0,5.5
2021-09-29,41536.8,2002489128.0000002,1.25
2021-09-28,41022.3,2461748223.0,-2.73
2021-09-27,42172.6,2282381112.0,-2.39
2021-09-26,43203.4,3020349694.0,1.21
2021-09-25,42686.8,1978533180.0000002,-0.31
2021-09-24,42819.9,5518628712.0,-4.57
2021-09-23,44869.2,3344550168.0,3.03
2021-09-22,43551.6,4092979368.0,7.13
2021-09-21,40651.3,5794842815.0,-5.18
2021-09-20,42870.6,3342191976.0,-9.25
2021-09-19,47238.7,1983080625.9999998,-2.21
