date,price,volume,change_rate
2013-06-26,160.14,134713304.0,0.990099009900991
2013-06-27,161.08,129359801.0,0.5869863869114589
2013-06-28,160.42,160158020.0,-0.4097342935187598
2013-07-01,161.36,131657906.0,0.5859618501433905
2013-07-02,161.21,144734577.0,-0.09295984134853885
2013-07-03,161.28,75216341.0,0.04342162396873128
2013-07-05,163.02,122350267.0,1.0788690476190466
2013-07-08,163.95,106842928.0,0.5704821494294965
2013-07-09,165.13,119211370.0,0.7197316254955899
2013-07-10,165.19,120332699.0,0.036335008780952194
2013-07-11,167.44,135466463.0,1.3620679217870357
2013-07-12,167.51,102638074.0,0.04180602006689238
2013-07-15,168.15,69387788.0,0.38206674228404847
2013-07-16,167.52,88590595.0,-0.3746654772524449
2013-07-17,167.95,91766311.0,0.2566857688633961
2013-07-18,168.87,103461245.0,0.5477820779994147
2013-07-19,169.17,103709128.0,0.17765144785928388
2013-07-22,169.5,79307249.0,0.19507004788084092
2013-07-23,169.14,80765520.0,-0.21238938053098622
2013-07-24,168.52,112811714.0,-0.3665602459500872
2013-07-25,168.93,111066858.0,0.24329456444338593
2013-07-26,169.11,107750433.0,0.10655301012254537
2013-07-29,168.59,79712464.0,-0.30749216486311015
2013-07-30,168.59,85124833.0,0.0
2013-07-31,168.71,142329200.0,0.07117859896790257
2013-08-01,170.66,110213653.0,1.1558295299626486
2013-08-02,170.95,91009697.0,0.16992851283252897
2013-08-05,170.7,53868607.0,-0.1462415911085091
2013-08-06,169.73,87403388.0,-0.5682483889865253
2013-08-07,169.18,84663314.0,-0.3240440699935121
2013-08-08,169.8,101940958.0,0.36647357843717643
2013-08-09,169.31,91824151.0,-0.2885747938751515
2013-08-12,169.11,68477641.0,-0.11812651349594194
2013-08-13,169.61,80689816.0,0.29566554313760207
2013-08-14,168.74,79609123.0,-0.5129414539237098
2013-08-15,166.38,152647543.0,-1.3986013986014068
2013-08-16,165.83,130636116.0,-0.33056857795407124
2013-08-19,164.77,96330805.0,-0.6392088283181607
2013-08-20,165.58,89235551.0,0.49159434363050813
2013-08-21,164.56,159343176.0,-0.6160164271047264
2013-08-22,166.06,101381277.0,0.9115216334467657
2013-08-23,166.62,90872824.0,0.33722750812958946
2013-08-26,166.0,89492894.0,-0.3721041891729726
2013-08-27,163.33,158359408.0,-1.6084337349397515
2013-08-28,163.91,107750295.0,0.3551092879446438
2013-08-29,164.17,119032950.0,0.15862363492160636
2013-08-30,163.65,134740736.0,-0.3167448376682591
2013-09-03,164.39,142331733.0,0.4521845401771918
